name,x,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000436922.1,ENST00000436922.1,Cytosol,-0.635279382,474,0.672995781,antisense,chromosome_name2
ENST00000436893.1,ENST00000436893.1,Cytosol,-0.372017096,376,0.563829787,antisense,chromosome_nameX
ENST00000436876.6,ENST00000436876.6,Cytosol,-1.130436779,591,0.519458545,antisense,chromosome_name6
ENST00000436758.1,ENST00000436758.1,Nuclear,3.502541024,548,0.52189781,antisense,chromosome_name7
ENST00000436642.1,ENST00000436642.1,Cytosol,-1.712226356,299,0.535117057,antisense,chromosome_name1
ENST00000436616.2,ENST00000436616.2,Cytosol,-0.371137799,1020,0.390196078,antisense,chromosome_name2
ENST00000436602.1,ENST00000436602.1,Nuclear,4.097779394,738,0.487804878,antisense,chromosome_name3
ENST00000436596.1,ENST00000436596.1,Cytosol,-0.078324198,509,0.516699411,antisense,chromosome_name9
ENST00000436557.5,ENST00000436557.5,Nuclear,4.169067909,689,0.361393324,antisense,chromosome_name2
ENST00000436485.1,ENST00000436485.1,Nuclear,3.623644224,656,0.445121951,antisense,chromosome_name10
ENST00000436429.1,ENST00000436429.1,Nuclear,3.850388154,824,0.379854369,antisense,chromosome_name21
ENST00000436286.2,ENST00000436286.2,Nuclear,2.930264767,3280,0.467378049,antisense,chromosome_name20
ENST00000436249.3,ENST00000436249.3,Nuclear,3.171589909,666,0.578078078,antisense,chromosome_name6
ENST00000436105.1,ENST00000436105.1,Cytosol,-0.022376529,2916,0.471879287,antisense,chromosome_name7
ENST00000436079.1,ENST00000436079.1,Cytosol,-0.82405498,1720,0.579069767,antisense,chromosome_name22
ENST00000436013.1,ENST00000436013.1,Cytosol,-0.05985619,1142,0.416812609,antisense,chromosome_nameX
ENST00000435944.5,ENST00000435944.5,Cytosol,-0.283625856,3270,0.398165138,antisense,chromosome_name10
ENST00000435921.6,ENST00000435921.6,Nuclear,3.503942241,572,0.534965035,antisense,chromosome_name12
ENST00000435915.1,ENST00000435915.1,Cytosol,-1.710796473,469,0.626865672,antisense,chromosome_name9
ENST00000435733.1,ENST00000435733.1,Cytosol,-0.445688815,591,0.51607445,antisense,chromosome_name17
ENST00000435695.1,ENST00000435695.1,Cytosol,-1.423758723,432,0.502314815,antisense,chromosome_name7
ENST00000435580.1,ENST00000435580.1,Cytosol,-0.901296658,645,0.527131783,antisense,chromosome_name1
ENST00000435578.1,ENST00000435578.1,Nuclear,3.094921852,549,0.62295082,antisense,chromosome_name3
ENST00000435524.2,ENST00000435524.2,Nuclear,3.225743334,404,0.410891089,antisense,chromosome_name7
ENST00000435452.6,ENST00000435452.6,Nuclear,3.347355489,2147,0.369352585,antisense,chromosome_name7
ENST00000435434.1,ENST00000435434.1,Cytosol,-0.361143706,795,0.440251572,antisense,chromosome_name10
ENST00000435388.1,ENST00000435388.1,Cytosol,-2.228125215,440,0.534090909,antisense,chromosome_name1
ENST00000435356.2,ENST00000435356.2,Nuclear,2.906053976,2205,0.540136054,antisense,chromosome_name15
ENST00000435333.5,ENST00000435333.5,Cytosol,-0.409876066,538,0.403345725,antisense,chromosome_name1
ENST00000435328.1,ENST00000435328.1,Nuclear,3.799130336,4625,0.430054054,antisense,chromosome_name2
ENST00000435287.1,ENST00000435287.1,Cytosol,-1.399299391,495,0.606060606,antisense,chromosome_name6
ENST00000435112.5,ENST00000435112.5,Cytosol,-0.198420308,599,0.429048414,antisense,chromosome_name17
ENST00000434999.1,ENST00000434999.1,Cytosol,-0.715570107,578,0.532871972,antisense,chromosome_name9
ENST00000434957.1,ENST00000434957.1,Nuclear,3.830658981,540,0.438888889,antisense,chromosome_name3
ENST00000434942.1,ENST00000434942.1,Cytosol,-1.357822161,876,0.561643836,antisense,chromosome_name22
ENST00000434834.5,ENST00000434834.5,Cytosol,-0.519611796,568,0.528169014,antisense,chromosome_name22
ENST00000434807.1,ENST00000434807.1,Nuclear,3.060535779,513,0.489278752,antisense,chromosome_name2
ENST00000434733.3,ENST00000434733.3,Nuclear,4.474700707,1048,0.395992366,antisense,chromosome_name7
ENST00000434627.1,ENST00000434627.1,Cytosol,-0.765633099,665,0.479699248,antisense,chromosome_name9
ENST00000434470.1,ENST00000434470.1,Nuclear,3.644285029,435,0.551724138,antisense,chromosome_name10
ENST00000434390.1,ENST00000434390.1,Nuclear,3.771888477,1859,0.482517483,antisense,chromosome_name22
ENST00000434363.1,ENST00000434363.1,Cytosol,-0.917952656,461,0.585683297,antisense,chromosome_name3
ENST00000434306.1,ENST00000434306.1,Cytosol,-0.033610369,643,0.522550544,antisense,chromosome_name2
ENST00000434301.1,ENST00000434301.1,Cytosol,-1.132595354,2586,0.517401392,antisense,chromosome_name2
ENST00000434300.2,ENST00000434300.2,Cytosol,-0.121206522,396,0.419191919,antisense,chromosome_name1
ENST00000434284.1,ENST00000434284.1,Cytosol,-1.068834328,914,0.573304158,antisense,chromosome_nameX
ENST00000434265.2,ENST00000434265.2,Cytosol,-0.116124037,353,0.535410765,antisense,chromosome_name1
ENST00000434255.1,ENST00000434255.1,Nuclear,2.953778407,216,0.476851852,antisense,chromosome_name6
ENST00000434221.5,ENST00000434221.5,Nuclear,3.079626764,972,0.591563786,antisense,chromosome_name22
ENST00000434182.1,ENST00000434182.1,Cytosol,-0.514628313,506,0.486166008,antisense,chromosome_name1
ENST00000433933.1,ENST00000433933.1,Cytosol,-1.046519318,1413,0.369426752,antisense,chromosome_name2
ENST00000433920.5,ENST00000433920.5,Cytosol,-1.244959605,876,0.525114155,antisense,chromosome_name10
ENST00000433905.2,ENST00000433905.2,Nuclear,6.551560653,266,0.5,antisense,chromosome_name20
ENST00000433902.2,ENST00000433902.2,Cytosol,-0.202361085,486,0.569958848,antisense,chromosome_name3
ENST00000433690.1,ENST00000433690.1,Cytosol,-0.230445985,403,0.369727047,antisense,chromosome_name1
ENST00000433530.5,ENST00000433530.5,Cytosol,-2.845866583,401,0.408977556,antisense,chromosome_name10
ENST00000433526.1,ENST00000433526.1,Nuclear,3.777882302,413,0.399515738,antisense,chromosome_name10
ENST00000433521.2,ENST00000433521.2,Nuclear,3.03290639,806,0.431761787,antisense,chromosome_name1
ENST00000433514.5,ENST00000433514.5,Nuclear,3.294320545,748,0.394385027,antisense,chromosome_name7
ENST00000433446.1,ENST00000433446.1,Cytosol,-0.806966569,769,0.461638492,antisense,chromosome_name7
ENST00000433442.1,ENST00000433442.1,Cytosol,-2.905083813,130,0.523076923,antisense,chromosome_name6
ENST00000433378.1,ENST00000433378.1,Nuclear,3.740517331,382,0.471204188,antisense,chromosome_name21
ENST00000433374.1,ENST00000433374.1,Nuclear,5.177808288,1168,0.534246575,antisense,chromosome_name10
ENST00000433296.5,ENST00000433296.5,Nuclear,2.901968723,864,0.405092593,antisense,chromosome_name2
ENST00000433265.3,ENST00000433265.3,Cytosol,-3.231963527,311,0.536977492,antisense,chromosome_name5
ENST00000433167.2,ENST00000433167.2,Cytosol,-1.709477057,404,0.542079208,antisense,chromosome_name17
ENST00000433131.1,ENST00000433131.1,Nuclear,2.965790157,494,0.48582996,antisense,chromosome_name1
ENST00000433126.1,ENST00000433126.1,Cytosol,-0.425845071,1420,0.595774648,antisense,chromosome_name20
ENST00000433125.1,ENST00000433125.1,Nuclear,3.00590521,385,0.524675325,antisense,chromosome_name22
ENST00000433121.2,ENST00000433121.2,Nuclear,3.449352673,475,0.557894737,antisense,chromosome_name20
ENST00000433070.6,ENST00000433070.6,Cytosol,-0.458091574,698,0.349570201,antisense,chromosome_name13
ENST00000433035.1,ENST00000433035.1,Nuclear,3.434824185,404,0.621287129,antisense,chromosome_name11
ENST00000433005.1,ENST00000433005.1,Cytosol,-2.116225913,540,0.537037037,antisense,chromosome_name7
ENST00000433001.1,ENST00000433001.1,Cytosol,-2.628076384,912,0.494517544,antisense,chromosome_name17
ENST00000432938.1,ENST00000432938.1,Cytosol,-1.897372766,377,0.472148541,antisense,chromosome_name10
ENST00000432793.5,ENST00000432793.5,Cytosol,-0.31177785,1657,0.448400724,antisense,chromosome_name2
ENST00000432706.1,ENST00000432706.1,Cytosol,-1.329724698,1620,0.404320988,antisense,chromosome_name20
ENST00000432658.1,ENST00000432658.1,Cytosol,-2.481475447,730,0.515068493,antisense,chromosome_name2
ENST00000432621.5,ENST00000432621.5,Cytosol,-0.885307334,1084,0.430811808,antisense,chromosome_name21
ENST00000432604.5,ENST00000432604.5,Cytosol,-0.646141251,569,0.478031634,antisense,chromosome_name2
ENST00000432368.2,ENST00000432368.2,Cytosol,-0.817045483,1216,0.436677632,antisense,chromosome_name3
ENST00000432360.1,ENST00000432360.1,Cytosol,-2.208986803,298,0.5,antisense,chromosome_name22
ENST00000432246.1,ENST00000432246.1,Cytosol,-0.977942128,609,0.420361248,antisense,chromosome_name10
ENST00000432195.1,ENST00000432195.1,Cytosol,-0.663708828,403,0.620347395,antisense,chromosome_name1
ENST00000432121.1,ENST00000432121.1,Cytosol,-1.286046148,524,0.534351145,antisense,chromosome_name6
ENST00000432070.2,ENST00000432070.2,Cytosol,-0.203148283,2189,0.499771585,antisense,chromosome_name10
ENST00000432067.1,ENST00000432067.1,Nuclear,5.200719866,460,0.441304348,antisense,chromosome_name20
ENST00000432032.1,ENST00000432032.1,Nuclear,3.02153229,480,0.475,antisense,chromosome_name22
ENST00000431862.1,ENST00000431862.1,Nuclear,3.53327156,1063,0.346190028,antisense,chromosome_name1
ENST00000431827.1,ENST00000431827.1,Nuclear,3.006279301,224,0.589285714,antisense,chromosome_name2
ENST00000431752.1,ENST00000431752.1,Nuclear,3.373705245,609,0.392446634,antisense,chromosome_name2
ENST00000431722.1,ENST00000431722.1,Nuclear,3.424362834,564,0.531914894,antisense,chromosome_name7
ENST00000431705.1,ENST00000431705.1,Cytosol,-3.335542792,592,0.554054054,antisense,chromosome_name3
ENST00000431669.5,ENST00000431669.5,Nuclear,5.174984083,369,0.455284553,antisense,chromosome_name7
ENST00000431650.1,ENST00000431650.1,Nuclear,2.802102833,466,0.620171674,antisense,chromosome_name2
ENST00000431558.1,ENST00000431558.1,Cytosol,-0.50299269,614,0.543973941,antisense,chromosome_name3
ENST00000431500.2,ENST00000431500.2,Cytosol,-0.390719175,561,0.525846702,antisense,chromosome_name2
ENST00000431497.6,ENST00000431497.6,Nuclear,4.034353245,4382,0.432222729,antisense,chromosome_name7
ENST00000431486.1,ENST00000431486.1,Nuclear,4.488708053,2249,0.466874166,antisense,chromosome_nameX
ENST00000431442.1,ENST00000431442.1,Nuclear,4.526302682,351,0.427350427,antisense,chromosome_name9
ENST00000431427.1,ENST00000431427.1,Nuclear,3.589514774,515,0.460194175,antisense,chromosome_name3
ENST00000431407.1,ENST00000431407.1,Nuclear,2.90164136,652,0.463190184,antisense,chromosome_name20
ENST00000431351.1,ENST00000431351.1,Nuclear,2.929432246,623,0.451043339,antisense,chromosome_name2
ENST00000431294.5,ENST00000431294.5,Cytosol,-3.304700702,496,0.536290323,antisense,chromosome_name1
ENST00000431214.5,ENST00000431214.5,Nuclear,3.866989833,789,0.574144487,antisense,chromosome_nameX
ENST00000431202.1,ENST00000431202.1,Nuclear,3.353760257,1747,0.515741271,antisense,chromosome_name1
ENST00000431157.6,ENST00000431157.6,Cytosol,-2.070810629,932,0.42167382,antisense,chromosome_name10
ENST00000431144.1,ENST00000431144.1,Nuclear,2.885159919,777,0.370656371,antisense,chromosome_name6
ENST00000431143.5,ENST00000431143.5,Nuclear,3.467372742,644,0.427018634,antisense,chromosome_name6
ENST00000431130.2,ENST00000431130.2,Nuclear,3.710460079,377,0.366047745,antisense,chromosome_name2
ENST00000431097.2,ENST00000431097.2,Cytosol,-0.112207867,575,0.386086957,antisense,chromosome_name1
ENST00000430963.5,ENST00000430963.5,Nuclear,3.448214307,555,0.297297297,antisense,chromosome_name10
ENST00000430904.1,ENST00000430904.1,Cytosol,-4.630034899,768,0.416666667,antisense,chromosome_name2
ENST00000430844.5,ENST00000430844.5,Cytosol,-1.334529327,532,0.422932331,antisense,chromosome_name7
ENST00000430820.1,ENST00000430820.1,Cytosol,-1.415160178,398,0.457286432,antisense,chromosome_nameX
ENST00000430787.1,ENST00000430787.1,Cytosol,-2.036321253,2582,0.452749806,antisense,chromosome_name9
ENST00000430683.1,ENST00000430683.1,Nuclear,3.527608497,489,0.503067485,antisense,chromosome_name1
ENST00000430666.1,ENST00000430666.1,Cytosol,-0.765513749,1694,0.494096812,antisense,chromosome_name3
ENST00000430640.1,ENST00000430640.1,Cytosol,-2.168183038,414,0.415458937,antisense,chromosome_name9
ENST00000430620.3,ENST00000430620.3,Cytosol,-3.813692875,709,0.482369535,antisense,chromosome_name3
ENST00000430595.5,ENST00000430595.5,Nuclear,3.324713067,638,0.506269592,antisense,chromosome_name6
ENST00000430546.1,ENST00000430546.1,Cytosol,-2.046522583,633,0.484992101,antisense,chromosome_name2
ENST00000430525.5,ENST00000430525.5,Nuclear,3.513311358,524,0.597328244,antisense,chromosome_name22
ENST00000430456.1,ENST00000430456.1,Nuclear,2.994875108,644,0.413043478,antisense,chromosome_nameX
ENST00000430404.6,ENST00000430404.6,Cytosol,-0.350254711,1158,0.450777202,antisense,chromosome_name7
ENST00000430373.1,ENST00000430373.1,Cytosol,-0.728367637,2131,0.491787893,antisense,chromosome_name1
ENST00000430312.1,ENST00000430312.1,Nuclear,3.749870362,845,0.571597633,antisense,chromosome_name1
ENST00000430295.5,ENST00000430295.5,Cytosol,-0.945445366,440,0.593181818,antisense,chromosome_name10
ENST00000430250.1,ENST00000430250.1,Nuclear,3.10465293,335,0.492537313,antisense,chromosome_name6
ENST00000430184.1,ENST00000430184.1,Cytosol,-0.535732104,739,0.541271989,antisense,chromosome_name20
ENST00000430181.1,ENST00000430181.1,Nuclear,3.61583563,374,0.639037433,antisense,chromosome_name21
ENST00000430048.1,ENST00000430048.1,Nuclear,2.993432595,1605,0.471028037,antisense,chromosome_name2
ENST00000430006.5,ENST00000430006.5,Nuclear,2.800313284,2160,0.491203704,antisense,chromosome_name17
ENST00000430001.1,ENST00000430001.1,Cytosol,-1.171263338,327,0.406727829,antisense,chromosome_name21
ENST00000429962.1,ENST00000429962.1,Cytosol,-0.908005806,1263,0.60807601,antisense,chromosome_name22
ENST00000429929.1,ENST00000429929.1,Nuclear,3.620623506,440,0.397727273,antisense,chromosome_name2
ENST00000429872.1,ENST00000429872.1,Cytosol,-0.808641892,731,0.567715458,antisense,chromosome_name7
ENST00000429798.1,ENST00000429798.1,Cytosol,-0.074936417,955,0.453403141,antisense,chromosome_name3
ENST00000429768.1,ENST00000429768.1,Nuclear,3.260161646,314,0.378980892,antisense,chromosome_name1
ENST00000429761.1,ENST00000429761.1,Nuclear,3.538700989,1835,0.454495913,antisense,chromosome_name2
ENST00000429755.8,ENST00000429755.8,Cytosol,-3.416168628,435,0.563218391,antisense,chromosome_name17
ENST00000429681.1,ENST00000429681.1,Cytosol,-0.706379603,555,0.486486486,antisense,chromosome_name3
ENST00000429630.1,ENST00000429630.1,Cytosol,-1.801784059,648,0.538580247,antisense,chromosome_name7
ENST00000429611.7,ENST00000429611.7,Cytosol,-2.453831897,722,0.572022161,antisense,chromosome_name7
ENST00000429588.1,ENST00000429588.1,Cytosol,-0.098644903,893,0.506159015,antisense,chromosome_name21
ENST00000429567.2,ENST00000429567.2,Cytosol,-4.583959548,442,0.454751131,antisense,chromosome_name9
ENST00000429532.5,ENST00000429532.5,Cytosol,-5.962990222,702,0.49002849,antisense,chromosome_name3
ENST00000429482.1,ENST00000429482.1,Cytosol,-0.069105195,581,0.492254733,antisense,chromosome_name9
ENST00000429408.5,ENST00000429408.5,Cytosol,-3.145166573,634,0.545741325,antisense,chromosome_name7
ENST00000429398.5,ENST00000429398.5,Nuclear,3.146705189,773,0.457956016,antisense,chromosome_name1
ENST00000429328.2,ENST00000429328.2,Cytosol,-0.390122479,661,0.54311649,antisense,chromosome_name1
ENST00000429319.1,ENST00000429319.1,Cytosol,-1.054382289,408,0.463235294,antisense,chromosome_name6
ENST00000429315.3,ENST00000429315.3,Cytosol,-0.291439179,4898,0.509595753,antisense,chromosome_name3
ENST00000429268.1,ENST00000429268.1,Cytosol,-0.596762551,356,0.54494382,antisense,chromosome_name11
ENST00000429254.2,ENST00000429254.2,Cytosol,-1.49194952,756,0.478835979,antisense,chromosome_name7
ENST00000429230.1,ENST00000429230.1,Nuclear,6.074506354,789,0.496831432,antisense,chromosome_name1
ENST00000429228.1,ENST00000429228.1,Cytosol,-1.803134497,374,0.564171123,antisense,chromosome_name7
ENST00000429224.1,ENST00000429224.1,Nuclear,3.514941163,738,0.66802168,antisense,chromosome_name9
ENST00000429191.1,ENST00000429191.1,Nuclear,3.055928241,461,0.496746204,antisense,chromosome_name1
ENST00000429167.1,ENST00000429167.1,Cytosol,-0.470998246,352,0.548295455,antisense,chromosome_name20
ENST00000429134.5,ENST00000429134.5,Cytosol,-2.416981947,569,0.46397188,antisense,chromosome_name7
ENST00000429132.1,ENST00000429132.1,Cytosol,-0.713331972,338,0.633136095,antisense,chromosome_name21
ENST00000429109.1,ENST00000429109.1,Nuclear,3.46153839,394,0.5,antisense,chromosome_name1
ENST00000429067.5,ENST00000429067.5,Cytosol,-0.289283423,2043,0.440528634,antisense,chromosome_name7
ENST00000428939.3,ENST00000428939.3,Nuclear,3.257754264,889,0.460067492,antisense,chromosome_name7
ENST00000428865.2,ENST00000428865.2,Cytosol,-0.565368344,1973,0.464774455,antisense,chromosome_name6
ENST00000428862.5,ENST00000428862.5,Nuclear,3.183374252,2851,0.504033672,antisense,chromosome_name10
ENST00000428857.1,ENST00000428857.1,Cytosol,-0.247675982,677,0.508124077,antisense,chromosome_name2
ENST00000428838.1,ENST00000428838.1,Nuclear,2.816613082,498,0.530120482,antisense,chromosome_name22
ENST00000428809.5,ENST00000428809.5,Cytosol,-0.544851133,1332,0.411411411,antisense,chromosome_name21
ENST00000428791.1,ENST00000428791.1,Nuclear,4.887682432,580,0.627586207,antisense,chromosome_name1
ENST00000428780.2,ENST00000428780.2,Nuclear,3.523222715,1054,0.485768501,antisense,chromosome_name10
ENST00000428732.1,ENST00000428732.1,Cytosol,-1.72404423,1247,0.355252606,antisense,chromosome_name1
ENST00000428667.1,ENST00000428667.1,Cytosol,-0.946095919,715,0.420979021,antisense,chromosome_name21
ENST00000428641.1,ENST00000428641.1,Nuclear,3.018061771,433,0.503464203,antisense,chromosome_name1
ENST00000428614.1,ENST00000428614.1,Cytosol,-2.73512397,780,0.526923077,antisense,chromosome_name2
ENST00000428533.5,ENST00000428533.5,Nuclear,3.732944895,843,0.34282325,antisense,chromosome_name7
ENST00000428471.1,ENST00000428471.1,Cytosol,-0.192322707,414,0.594202899,antisense,chromosome_name2
ENST00000428367.2,ENST00000428367.2,Nuclear,3.091508723,1058,0.491493384,antisense,chromosome_name17
ENST00000428329.1,ENST00000428329.1,Cytosol,-0.521593474,248,0.366935484,antisense,chromosome_name2
ENST00000428263.1,ENST00000428263.1,Nuclear,2.828360694,245,0.46122449,antisense,chromosome_nameX
ENST00000428254.5,ENST00000428254.5,Cytosol,-0.026905643,817,0.5875153,antisense,chromosome_name20
ENST00000428201.1,ENST00000428201.1,Cytosol,-0.488303309,457,0.479212254,antisense,chromosome_name22
ENST00000428190.1,ENST00000428190.1,Nuclear,2.959667068,333,0.555555556,antisense,chromosome_name20
