name,class,Log 2 Fol-Change
ENST00000449537.1,Cytosol,-2.327531038
ENST00000595935.1,Cytosol,-0.564853623
ENST00000412369.1,Cytosol,-0.31055002
ENST00000479612.6,Cytosol,-1.20324513
ENST00000491608.2,Cytosol,-0.357301128
ENST00000543624.1,Cytosol,-0.34040347
ENST00000436996.1,Cytosol,-0.226596322
ENST00000427671.1,Cytosol,-0.001692857
ENST00000593336.3,Cytosol,-0.167252546
ENST00000416560.5,Cytosol,-3.025206912
ENST00000447687.2,Cytosol,-0.37985975
ENST00000484411.1,Cytosol,-2.547695598
ENST00000420537.1,Cytosol,-2.254436843
ENST00000596296.1,Cytosol,-0.079731672
ENST00000468381.2,Cytosol,-0.673953188
ENST00000582591.1,Cytosol,-3.504148732
ENST00000568032.1,Cytosol,-0.517760597
ENST00000549388.1,Cytosol,-0.243269295
ENST00000377547.3,Cytosol,-0.949697508
ENST00000615017.4,Cytosol,-0.116514376
ENST00000422961.5,Cytosol,-0.419984796
ENST00000642138.1,Cytosol,-0.147715526
ENST00000501937.2,Cytosol,-1.257193099
ENST00000318426.6,Cytosol,-1.696237479
ENST00000357591.2,Cytosol,-4.502914111
ENST00000505586.1,Cytosol,-2.185101054
ENST00000499568.2,Cytosol,-3.647821111
ENST00000507434.1,Cytosol,-1.18799274
ENST00000605834.1,Cytosol,-0.112025791
ENST00000641671.1,Cytosol,-0.050545956
ENST00000619697.1,Cytosol,-1.67433036
ENST00000438436.2,Cytosol,-2.593356473
ENST00000359074.8,Cytosol,-6.399613484
ENST00000507251.1,Cytosol,-0.662136069
ENST00000444465.1,Cytosol,-0.133784087
ENST00000320322.2,Cytosol,-1.776509447
ENST00000615826.1,Cytosol,-0.027368412
ENST00000554926.1,Cytosol,-1.69615554
ENST00000542076.1,Cytosol,-0.111231511
ENST00000591143.5,Cytosol,-0.116559197
ENST00000558293.7,Cytosol,-1.835044516
ENST00000511794.5,Cytosol,-2.271624184
ENST00000518481.1,Cytosol,-2.214332977
ENST00000538528.1,Cytosol,-0.521050483
ENST00000383686.2,Cytosol,-1.866928208
ENST00000625350.1,Cytosol,-2.258791455
ENST00000623962.1,Cytosol,-0.193363829
ENST00000616845.1,Cytosol,-0.932186611
ENST00000609974.1,Cytosol,-0.915400593
ENST00000566942.1,Cytosol,-0.996990222
ENST00000454594.1,Cytosol,-0.729671167
ENST00000509470.2,Cytosol,-2.241925627
ENST00000535315.5,Cytosol,-3.308265697
ENST00000634373.1,Cytosol,-1.104928742
ENST00000460022.6,Cytosol,-0.769061913
ENST00000510001.6,Cytosol,-3.709339629
ENST00000412360.1,Cytosol,-0.233049503
ENST00000431395.1,Cytosol,-0.175768444
ENST00000468603.6,Cytosol,-1.305424923
ENST00000435947.5,Cytosol,-1.614634159
ENST00000624049.1,Cytosol,-0.538178986
ENST00000425194.1,Cytosol,-0.064691614
ENST00000606401.1,Cytosol,-0.756278661
ENST00000425370.1,Cytosol,-1.695772898
ENST00000447424.5,Cytosol,-1.425417141
ENST00000561655.2,Cytosol,-2.895039019
ENST00000539259.1,Cytosol,-0.314069134
ENST00000418242.2,Cytosol,-0.700047014
ENST00000557506.1,Cytosol,-1.406221121
ENST00000639363.1,Cytosol,-2.126214264
ENST00000554537.1,Cytosol,-2.824260825
ENST00000617041.1,Cytosol,-0.876168372
ENST00000535511.5,Cytosol,-4.157610327
ENST00000521204.1,Cytosol,-0.679892891
ENST00000414195.6,Cytosol,-0.949418017
ENST00000418474.1,Cytosol,-1.269786623
ENST00000582965.1,Cytosol,-0.220569655
ENST00000518732.1,Cytosol,-0.236847934
ENST00000561705.1,Cytosol,-1.007669676
ENST00000624216.1,Cytosol,-0.160294887
ENST00000522486.1,Cytosol,-1.864584187
ENST00000593960.5,Cytosol,-1.397281904
ENST00000432267.2,Cytosol,-0.676720073
ENST00000563701.1,Cytosol,-0.156603204
ENST00000634601.1,Cytosol,-0.43977558
ENST00000429878.1,Cytosol,-0.587426211
ENST00000608008.1,Cytosol,-0.666550084
ENST00000597318.5,Cytosol,-0.441679041
ENST00000532274.5,Cytosol,-3.230591403
ENST00000401694.4,Cytosol,-3.771872456
ENST00000442751.1,Cytosol,-2.88437649
ENST00000412141.1,Cytosol,-0.39617413
ENST00000459861.5,Cytosol,-1.398877251
ENST00000451400.1,Cytosol,-0.267955455
ENST00000560518.1,Cytosol,-1.110587439
ENST00000523945.1,Cytosol,-0.21288725
ENST00000507733.1,Cytosol,-1.775126315
ENST00000503532.1,Cytosol,-1.751809366
ENST00000624390.1,Cytosol,-3.281956228
ENST00000475816.5,Cytosol,-3.718357023
ENST00000606856.1,Cytosol,-2.582165893
ENST00000586698.1,Cytosol,-0.596882436
ENST00000519104.5,Cytosol,-0.128138764
ENST00000418813.6,Cytosol,-0.695462319
ENST00000589910.5,Cytosol,-2.331797885
ENST00000589021.1,Cytosol,-0.484665234
ENST00000445466.2,Cytosol,-2.07672163
ENST00000483834.1,Cytosol,-0.133769787
ENST00000559779.1,Cytosol,-0.994833241
ENST00000443237.1,Cytosol,-4.606596634
ENST00000610278.1,Cytosol,-1.437375166
ENST00000451151.5,Cytosol,-0.931405125
ENST00000423020.1,Cytosol,-0.962181031
ENST00000519248.1,Cytosol,-0.729295008
ENST00000507999.5,Cytosol,-0.56310159
ENST00000565689.5,Cytosol,-1.524299873
ENST00000508985.1,Cytosol,-0.470253075
ENST00000425887.2,Cytosol,-0.10540889
ENST00000587298.1,Cytosol,-2.331928327
ENST00000608395.1,Cytosol,-0.396814586
ENST00000602763.5,Cytosol,-1.62024343
ENST00000450834.2,Cytosol,-0.973251688
ENST00000634877.1,Cytosol,-0.766679746
ENST00000618814.1,Cytosol,-0.813508468
ENST00000583678.5,Cytosol,-0.635274611
ENST00000489821.4,Cytosol,-0.697342766
ENST00000624831.1,Cytosol,-0.055365381
ENST00000432793.5,Cytosol,-0.31177785
ENST00000526036.1,Cytosol,-0.968846484
ENST00000589730.1,Cytosol,-0.795158168
ENST00000533002.1,Cytosol,-0.524055221
ENST00000333854.2,Cytosol,-0.368749156
ENST00000565523.1,Cytosol,-0.019856797
ENST00000625048.1,Cytosol,-1.962146196
ENST00000581579.1,Cytosol,-0.721718259
ENST00000554650.1,Cytosol,-0.172589146
ENST00000623059.1,Cytosol,-2.131202057
ENST00000454131.1,Cytosol,-1.833818171
ENST00000560900.1,Cytosol,-0.501095029
ENST00000440918.5,Cytosol,-0.375794662
ENST00000409905.1,Cytosol,-2.277972004
ENST00000514487.1,Cytosol,-1.577098342
ENST00000641708.1,Cytosol,-1.711083827
ENST00000424075.2,Cytosol,-0.466219825
ENST00000451424.1,Cytosol,-0.375306544
ENST00000447119.2,Cytosol,-1.563558735
ENST00000511627.1,Cytosol,-1.166094532
ENST00000565978.1,Cytosol,-1.757974288
ENST00000381790.3,Cytosol,-0.935610245
ENST00000567227.1,Cytosol,-2.108381977
ENST00000631194.1,Cytosol,-0.745513873
ENST00000570512.2,Cytosol,-1.674667028
ENST00000562945.2,Cytosol,-0.809163412
ENST00000609902.5,Cytosol,-1.143133659
ENST00000565493.1,Cytosol,-1.893120639
ENST00000575727.5,Cytosol,-1.77147804
ENST00000590398.5,Cytosol,-0.758213736
ENST00000544339.1,Cytosol,-3.831310041
ENST00000570379.1,Cytosol,-0.971578778
ENST00000565387.2,Cytosol,-0.154372219
ENST00000546259.1,Cytosol,-1.082065569
ENST00000418941.1,Cytosol,-0.761264365
ENST00000625355.1,Cytosol,-2.805580952
ENST00000415704.5,Cytosol,-1.622456261
ENST00000607754.1,Cytosol,-1.7738617
ENST00000586091.5,Cytosol,-6.006964787
ENST00000562749.1,Cytosol,-2.30545968
ENST00000418255.1,Cytosol,-1.411523331
ENST00000523195.4,Cytosol,-0.586345306
ENST00000602984.1,Cytosol,-2.285414501
ENST00000592030.1,Cytosol,-0.205990479
ENST00000510602.1,Cytosol,-0.432294403
ENST00000457694.1,Cytosol,-2.102349594
ENST00000532748.1,Cytosol,-3.470077567
ENST00000418567.1,Cytosol,-1.219529776
ENST00000430540.1,Cytosol,-2.755638877
ENST00000434051.1,Cytosol,-2.017968092
ENST00000583377.1,Cytosol,-0.551017664
ENST00000615078.1,Cytosol,-1.392342095
ENST00000408887.3,Cytosol,-0.743160141
ENST00000426185.1,Cytosol,-2.757635141
ENST00000608892.1,Cytosol,-1.064618459
ENST00000541391.1,Cytosol,-0.283207896
ENST00000380106.3,Cytosol,-0.995899031
ENST00000620112.1,Cytosol,-0.421245458
ENST00000416869.1,Cytosol,-3.413479732
ENST00000421323.1,Cytosol,-0.442669518
ENST00000440276.2,Cytosol,-0.835700724
ENST00000579713.1,Cytosol,-0.452876475
ENST00000378340.1,Cytosol,-0.025240289
ENST00000620302.1,Cytosol,-2.189512958
ENST00000420597.1,Cytosol,-2.846728453
ENST00000594367.1,Cytosol,-1.752277615
ENST00000474250.5,Cytosol,-0.902654104
ENST00000602596.1,Cytosol,-0.576958605
ENST00000461011.5,Cytosol,-1.889190175
ENST00000632794.1,Cytosol,-1.107720096
ENST00000442432.1,Cytosol,-2.60676756
ENST00000431609.1,Cytosol,-1.924166947
ENST00000505793.1,Cytosol,-0.775286465
ENST00000452701.1,Cytosol,-0.650500699
ENST00000461034.1,Cytosol,-2.361275684
ENST00000622972.3,Cytosol,-2.773991641
ENST00000455219.7,Cytosol,-1.845968167
ENST00000436905.5,Cytosol,-0.611153796
ENST00000418833.2,Cytosol,-0.065924233
ENST00000441160.1,Cytosol,-1.146477114
ENST00000445427.1,Cytosol,-1.220063241
ENST00000398043.2,Cytosol,-0.484755666
ENST00000476560.1,Cytosol,-0.439581719
ENST00000532358.5,Cytosol,-1.891325805
ENST00000465755.2,Cytosol,-1.07109894
ENST00000624058.1,Cytosol,-0.404932335
ENST00000418015.1,Cytosol,-0.237925885
ENST00000603854.1,Cytosol,-0.697657656
ENST00000568986.5,Cytosol,-1.147983012
ENST00000592381.1,Cytosol,-2.435761216
ENST00000451596.2,Cytosol,-1.74280873
ENST00000570015.1,Cytosol,-0.299397829
ENST00000380722.2,Cytosol,-0.054795317
ENST00000559598.6,Cytosol,-2.008278405
ENST00000584677.1,Cytosol,-0.034466557
ENST00000581913.5,Cytosol,-1.975457706
ENST00000495228.1,Cytosol,-0.512900551
ENST00000554000.2,Cytosol,-2.092063024
ENST00000505721.1,Cytosol,-1.21030701
ENST00000545254.1,Cytosol,-0.121053461
ENST00000609485.1,Cytosol,-0.087412467
ENST00000443508.6,Cytosol,-1.167129876
ENST00000442383.1,Cytosol,-0.882264773
ENST00000493812.2,Cytosol,-3.904898298
ENST00000609288.1,Cytosol,-0.451633396
ENST00000427303.1,Cytosol,-0.056056956
ENST00000508038.1,Cytosol,-2.441148826
ENST00000500682.1,Cytosol,-0.045795708
ENST00000416650.5,Cytosol,-0.424961797
ENST00000623820.1,Cytosol,-0.561492473
ENST00000573737.1,Cytosol,-1.711915718
ENST00000547569.1,Cytosol,-1.675718191
ENST00000555023.1,Cytosol,-1.084953642
ENST00000342584.3,Cytosol,-1.141933892
ENST00000606934.1,Cytosol,-1.274394206
ENST00000413483.1,Cytosol,-0.261044032
ENST00000434182.1,Cytosol,-0.514628313
ENST00000453554.1,Cytosol,-1.517638326
ENST00000451884.5,Cytosol,-0.252951166
ENST00000515376.5,Cytosol,-2.251698078
ENST00000581248.1,Cytosol,-3.228781148
ENST00000551421.1,Cytosol,-2.565257969
ENST00000419578.1,Cytosol,-1.010936738
ENST00000616755.1,Cytosol,-0.633298374
ENST00000515455.2,Cytosol,-0.999052398
ENST00000609979.1,Cytosol,-2.008139535
ENST00000433071.2,Cytosol,-1.645608012
ENST00000542489.1,Cytosol,-1.687318306
ENST00000412855.2,Cytosol,-1.518868937
ENST00000441033.1,Cytosol,-1.965918184
ENST00000556640.1,Cytosol,-0.629927794
ENST00000592680.2,Cytosol,-0.881685435
ENST00000413708.1,Cytosol,-1.947900627
ENST00000531311.1,Cytosol,-3.004458854
ENST00000425497.5,Cytosol,-0.571189967
ENST00000435388.1,Cytosol,-2.228125215
ENST00000425277.1,Cytosol,-0.033642284
ENST00000377548.2,Cytosol,-0.638826123
ENST00000563205.1,Cytosol,-0.212137267
ENST00000480639.5,Cytosol,-0.453640644
ENST00000430034.1,Cytosol,-4.537976281
ENST00000616668.1,Cytosol,-1.623885793
ENST00000427796.5,Cytosol,-0.937688039
ENST00000512859.1,Cytosol,-0.044047594
ENST00000520840.5,Cytosol,-0.775359773
ENST00000610008.1,Cytosol,-1.62836222
ENST00000453010.1,Cytosol,-1.022376352
ENST00000621354.1,Cytosol,-0.813348807
ENST00000600669.1,Cytosol,-0.764319923
ENST00000442777.2,Cytosol,-1.827810181
ENST00000496640.2,Cytosol,-0.53618438
ENST00000434301.1,Cytosol,-1.132595354
ENST00000612689.1,Cytosol,-1.376909519
ENST00000548361.1,Cytosol,-0.212250772
ENST00000592431.1,Cytosol,-1.778022548
ENST00000603245.2,Cytosol,-2.167905716
ENST00000492937.1,Cytosol,-0.761741319
ENST00000565519.1,Cytosol,-1.162644352
ENST00000456469.1,Cytosol,-0.71098731
ENST00000627497.2,Cytosol,-5.05787056
ENST00000558945.5,Cytosol,-2.464134797
ENST00000608317.1,Cytosol,-0.461739329
ENST00000449427.2,Cytosol,-4.191355362
ENST00000589930.2,Cytosol,-2.363087122
ENST00000517959.1,Cytosol,-0.759676926
ENST00000426725.1,Cytosol,-2.652089224
ENST00000635685.1,Cytosol,-0.606451006
ENST00000425384.6,Cytosol,-1.103275858
ENST00000555480.5,Cytosol,-1.466687497
ENST00000611838.1,Cytosol,-2.15725361
ENST00000595627.5,Cytosol,-1.568639137
ENST00000549796.1,Cytosol,-1.129796243
ENST00000638752.1,Cytosol,-1.539461005
ENST00000540547.1,Cytosol,-1.02728756
ENST00000540684.5,Cytosol,-0.923892473
ENST00000415226.1,Cytosol,-2.62063904
ENST00000551021.5,Cytosol,-0.351773587
ENST00000598922.1,Cytosol,-2.027145639
ENST00000583687.1,Cytosol,-3.271189223
ENST00000499966.1,Cytosol,-0.794829067
ENST00000525151.5,Cytosol,-1.847944464
ENST00000508188.1,Cytosol,-1.024782678
ENST00000609276.2,Cytosol,-0.124978297
ENST00000443679.1,Cytosol,-2.028351247
ENST00000585470.1,Cytosol,-1.341538959
ENST00000557544.1,Cytosol,-1.472970369
ENST00000503317.1,Cytosol,-0.837378142
ENST00000637398.1,Cytosol,-0.955251011
ENST00000586556.1,Cytosol,-0.045291809
ENST00000580458.5,Cytosol,-2.186347858
ENST00000428008.5,Cytosol,-0.751813564
ENST00000427093.5,Cytosol,-0.523262661
ENST00000500695.2,Cytosol,-1.776112116
ENST00000609473.1,Cytosol,-0.336565335
ENST00000503571.5,Cytosol,-0.290284241
ENST00000623670.2,Cytosol,-0.235488473
ENST00000520185.1,Cytosol,-0.750298629
ENST00000628431.2,Cytosol,-1.109699424
ENST00000633579.1,Cytosol,-0.045684479
ENST00000422780.3,Cytosol,-3.250750753
ENST00000542466.2,Cytosol,-2.759737219
ENST00000518600.1,Cytosol,-3.42079634
ENST00000511219.1,Cytosol,-0.875494295
ENST00000609758.1,Cytosol,-1.996655852
ENST00000602971.2,Cytosol,-9.802955147
ENST00000495094.1,Cytosol,-0.767338176
ENST00000583492.1,Cytosol,-1.444283241
ENST00000412639.2,Cytosol,-1.338616196
ENST00000619415.1,Cytosol,-0.761433438
ENST00000450445.1,Cytosol,-0.406733158
ENST00000611275.4,Cytosol,-0.022950907
ENST00000523781.1,Cytosol,-0.169308388
ENST00000545440.5,Cytosol,-3.490329084
ENST00000448373.6,Cytosol,-0.056163241
ENST00000483436.5,Cytosol,-1.288866213
ENST00000379526.1,Cytosol,-0.146397
ENST00000625702.1,Cytosol,-0.462176337
ENST00000506206.5,Cytosol,-1.546283998
ENST00000523422.1,Cytosol,-0.022441277
ENST00000536191.1,Cytosol,-1.692997471
ENST00000505736.5,Cytosol,-3.531174993
ENST00000520538.1,Cytosol,-1.61425488
ENST00000561529.1,Cytosol,-0.842396304
ENST00000520375.1,Cytosol,-2.485398576
ENST00000557682.6,Cytosol,-0.215536297
ENST00000608405.2,Cytosol,-0.182517361
ENST00000494214.2,Cytosol,-0.289234806
ENST00000470236.1,Cytosol,-0.066238888
ENST00000512724.5,Cytosol,-0.360363743
ENST00000478860.5,Cytosol,-1.033092042
ENST00000614344.4,Cytosol,-1.260768929
ENST00000520431.1,Cytosol,-0.259494833
ENST00000449386.5,Cytosol,-1.55852589
ENST00000625445.1,Cytosol,-0.079906418
ENST00000420243.1,Cytosol,-0.434844405
ENST00000518143.1,Cytosol,-1.334612099
ENST00000539135.1,Cytosol,-0.836537117
ENST00000623668.1,Cytosol,-0.116527131
ENST00000414625.6,Cytosol,-0.764349089
ENST00000528514.1,Cytosol,-0.103101984
ENST00000517363.1,Cytosol,-2.110465163
ENST00000429532.5,Cytosol,-5.962990222
ENST00000624054.1,Cytosol,-0.329962631
ENST00000420168.1,Cytosol,-2.135409272
ENST00000454515.5,Cytosol,-5.127952391
ENST00000585279.1,Cytosol,-0.422959284
ENST00000584934.1,Cytosol,-0.250442437
ENST00000519040.1,Cytosol,-0.21675029
ENST00000501338.5,Cytosol,-0.832145836
ENST00000435984.1,Cytosol,-1.182473328
ENST00000580984.1,Cytosol,-1.69400172
ENST00000641029.1,Cytosol,-0.313854989
ENST00000614138.1,Cytosol,-0.689489258
ENST00000504068.1,Cytosol,-2.119372992
ENST00000428732.1,Cytosol,-1.72404423
ENST00000581657.1,Cytosol,-0.217641165
ENST00000521159.5,Cytosol,-1.773062278
ENST00000472015.2,Cytosol,-1.456357843
ENST00000488671.1,Cytosol,-1.893890353
ENST00000455810.5,Cytosol,-1.245856084
ENST00000576938.1,Cytosol,-0.346380054
ENST00000432195.1,Cytosol,-0.663708828
ENST00000619582.1,Cytosol,-3.582717862
ENST00000447668.2,Cytosol,-0.683788673
ENST00000616951.1,Cytosol,-2.74686232
ENST00000590092.5,Cytosol,-0.243914332
ENST00000608140.1,Cytosol,-1.09094468
ENST00000450443.1,Cytosol,-1.691893296
ENST00000621095.1,Cytosol,-0.074210681
ENST00000467944.5,Cytosol,-1.268749539
ENST00000453558.1,Cytosol,-0.182758051
ENST00000556973.1,Cytosol,-1.34549337
ENST00000430494.1,Cytosol,-0.852098163
ENST00000619647.1,Cytosol,-2.183573787
ENST00000576871.1,Cytosol,-1.003492184
ENST00000442637.1,Cytosol,-1.801909688
ENST00000520323.1,Cytosol,-2.296696501
ENST00000617990.4,Cytosol,-0.357488864
ENST00000617855.1,Cytosol,-1.570867486
ENST00000623343.1,Cytosol,-1.262823583
ENST00000419422.1,Cytosol,-2.057087323
ENST00000528139.1,Cytosol,-1.391525944
ENST00000621212.1,Cytosol,-1.072096105
ENST00000438298.6,Cytosol,-2.269735723
ENST00000425005.5,Cytosol,-0.931662714
ENST00000446579.1,Cytosol,-1.06201722
ENST00000562739.5,Cytosol,-3.780388331
ENST00000430620.3,Cytosol,-3.813692875
ENST00000609268.1,Cytosol,-1.77380824
ENST00000527092.5,Cytosol,-2.390414569
ENST00000413567.1,Cytosol,-2.119470664
ENST00000433902.2,Cytosol,-0.202361085
ENST00000456896.6,Cytosol,-1.831677989
ENST00000435695.1,Cytosol,-1.423758723
ENST00000610086.1,Cytosol,-0.771862239
ENST00000606069.1,Cytosol,-0.902521786
ENST00000608465.5,Cytosol,-0.224692138
ENST00000435580.1,Cytosol,-0.901296658
ENST00000501011.6,Cytosol,-2.494273837
ENST00000588654.1,Cytosol,-1.003035949
ENST00000427063.6,Cytosol,-1.712086192
ENST00000459855.1,Cytosol,-0.373446353
ENST00000626088.1,Cytosol,-2.419924547
ENST00000558403.1,Cytosol,-0.201011013
ENST00000451298.1,Cytosol,-1.34344619
ENST00000591832.1,Cytosol,-0.600552801
ENST00000637466.1,Cytosol,-2.505332137
ENST00000487238.5,Cytosol,-1.51067331
ENST00000517343.5,Cytosol,-3.330615252
ENST00000558899.2,Cytosol,-1.563569774
ENST00000470491.6,Cytosol,-4.580618037
ENST00000599728.5,Cytosol,-2.771772846
ENST00000614698.1,Cytosol,-1.322290589
ENST00000632196.1,Cytosol,-0.568970951
ENST00000512129.1,Cytosol,-0.855404995
ENST00000450938.1,Cytosol,-1.23401801
ENST00000600160.3,Cytosol,-0.636455195
ENST00000569292.1,Cytosol,-0.219405556
ENST00000561826.1,Cytosol,-0.449401787
ENST00000603542.5,Cytosol,-1.505563994
ENST00000549004.1,Cytosol,-3.478910789
ENST00000437354.1,Cytosol,-2.659156125
ENST00000607216.2,Cytosol,-2.223009376
ENST00000424850.1,Cytosol,-3.587928448
ENST00000504332.1,Cytosol,-2.4495233
ENST00000444858.5,Cytosol,-2.539131954
ENST00000563866.1,Cytosol,-1.066959235
ENST00000492352.5,Cytosol,-0.641660182
ENST00000553416.5,Cytosol,-1.564038713
ENST00000520575.1,Cytosol,-1.667083402
ENST00000412797.1,Cytosol,-0.028859538
ENST00000481221.6,Cytosol,-2.96527678
ENST00000412410.1,Cytosol,-1.753367821
ENST00000613683.1,Cytosol,-0.333270321
ENST00000602463.5,Cytosol,-0.673901765
ENST00000565968.1,Cytosol,-0.797047452
ENST00000608369.1,Cytosol,-0.06963249
ENST00000609281.1,Cytosol,-0.615597032
ENST00000421020.1,Cytosol,-0.103359064
ENST00000421298.1,Cytosol,-1.876901909
ENST00000445461.6,Cytosol,-0.4167033
ENST00000625091.1,Cytosol,-0.787277556
ENST00000602698.5,Cytosol,-2.417310319
ENST00000634980.1,Cytosol,-0.219119042
ENST00000425161.1,Cytosol,-1.474253502
ENST00000444563.5,Cytosol,-0.684293639
ENST00000531071.5,Cytosol,-3.256850838
ENST00000442636.1,Cytosol,-0.179075378
ENST00000430295.5,Cytosol,-0.945445366
ENST00000592653.5,Cytosol,-2.505812715
ENST00000451368.1,Cytosol,-0.296964234
ENST00000479588.1,Cytosol,-0.788715258
ENST00000447311.1,Cytosol,-0.821316842
ENST00000452785.2,Cytosol,-1.772128497
ENST00000630762.2,Cytosol,-0.330147946
ENST00000446789.2,Cytosol,-2.317037563
ENST00000515741.5,Cytosol,-0.993686692
ENST00000443467.5,Cytosol,-0.125862803
ENST00000527135.1,Cytosol,-1.263001037
ENST00000495324.5,Cytosol,-1.64394267
ENST00000578216.1,Cytosol,-3.268844068
ENST00000447784.1,Cytosol,-0.747313137
ENST00000326677.9,Cytosol,-0.560557988
ENST00000511818.1,Cytosol,-1.083843553
ENST00000442967.1,Cytosol,-0.178372357
ENST00000623723.1,Cytosol,-0.209491493
ENST00000450589.5,Cytosol,-4.193222155
ENST00000636060.1,Cytosol,-0.871715227
ENST00000446816.1,Cytosol,-0.421941599
ENST00000593581.5,Cytosol,-1.098941145
ENST00000448588.1,Cytosol,-2.725582206
ENST00000520268.1,Cytosol,-1.35646351
ENST00000625184.1,Cytosol,-0.871059527
ENST00000522673.5,Cytosol,-0.293260314
ENST00000518470.5,Cytosol,-0.804613891
ENST00000412571.1,Cytosol,-0.241834022
ENST00000505518.5,Cytosol,-1.816255043
ENST00000508590.1,Cytosol,-3.234567645
ENST00000611082.1,Cytosol,-5.383355021
ENST00000548368.5,Cytosol,-1.885486416
ENST00000520930.1,Cytosol,-1.300194593
ENST00000561606.1,Cytosol,-1.448016444
ENST00000559112.2,Cytosol,-0.661534382
ENST00000521383.5,Cytosol,-3.872274669
ENST00000630801.1,Cytosol,-0.263441979
ENST00000504993.5,Cytosol,-0.510532019
ENST00000570241.2,Cytosol,-0.203902929
ENST00000422977.1,Cytosol,-0.280412951
ENST00000441971.5,Cytosol,-1.723982716
ENST00000608477.1,Cytosol,-0.0661985
ENST00000514926.1,Cytosol,-0.240426144
ENST00000443631.1,Cytosol,-3.064040406
ENST00000580048.1,Cytosol,-0.696036758
ENST00000479830.2,Cytosol,-2.258168147
